START,Symbol,,Name,,LastSale,END,
{ s: ,DDD,| n: ,3D Systems Corporation,| v: ,8.71,},
{ s: ,BBT^D,| n: ,BB&T Corporation,| v: ,25.64,},
{ s: ,BBT^E,| n: ,BB&T Corporation,| v: ,25.52,},
{ s: ,BBT^F,| n: ,BB&T Corporation,| v: ,25.09,},
{ s: ,BBT^G,| n: ,BB&T Corporation,| v: ,25.04,},
{ s: ,BBT^H,| n: ,BB&T Corporation,| v: ,26.06,},
{ s: ,BFR,| n: ,BBVA Banco Frances S.A.,| v: ,8.63,},
{ s: ,BBX,| n: ,BBX Capital Corporation,| v: ,5.05,},
{ s: ,BCE,| n: ,BCE Inc.,| v: ,44.58,},
{ s: ,BZH,| n: ,Beazer Homes USA Inc.,| v: ,10.32,},
{ s: ,BDX,| n: ,Becton Dickinson and Company,| v: ,225.4,},
{ s: ,BDXA,| n: ,Becton Dickinson and Company,| v: ,56.57,},
{ s: ,BDC,| n: ,Belden Inc,| v: ,61.03,},
{ s: ,BDC^B,| n: ,Belden Inc,| v: ,80.89,},
{ s: ,BMS,| n: ,Bemis Company Inc.,| v: ,58.09,},
{ s: ,BHE,| n: ,Benchmark Electronics Inc.,| v: ,26.15,},
{ s: ,BRK.A,| n: ,Berkshire Hathaway Inc.,| v: ,n/a,},
{ s: ,BRK.B,| n: ,Berkshire Hathaway Inc.,| v: ,n/a,},
{ s: ,BHLB,| n: ,Berkshire Hills Bancorp Inc.,| v: ,30.29,},
{ s: ,BERY,| n: ,Berry Global Group Inc.,| v: ,50.9,},
{ s: ,BBY,| n: ,Best Buy Co. Inc.,| v: ,71.32,},
{ s: ,BEST,| n: ,BEST Inc.,| v: ,5.92,},
{ s: ,BHP,| n: ,BHP Group Limited,| v: ,51.87,},
{ s: ,BBL,| n: ,BHP Group Plc,| v: ,46,},
{ s: ,BIG,| n: ,Big Lots Inc.,| v: ,36.52,},
{ s: ,BH,| n: ,Biglari Holdings Inc.,| v: ,112.4,},
{ s: ,BH.A,| n: ,Biglari Holdings Inc.,| v: ,n/a,},
{ s: ,BHVN,| n: ,Biohaven Pharmaceutical Holding Company Ltd.,| v: ,62.68,},
{ s: ,BIO,| n: ,Bio-Rad Laboratories Inc.,| v: ,311.1,},
{ s: ,BIO.B,| n: ,Bio-Rad Laboratories Inc.,| v: ,n/a,},
{ s: ,BITA,| n: ,Bitauto Holdings Limited,| v: ,11.27,},
{ s: ,BJ,| n: ,BJ&#39;s Wholesale Club Holdings Inc.,| v: ,27.24,},
{ s: ,BKH,| n: ,Black Hills Corporation,| v: ,75.37,},
{ s: ,BKI,| n: ,Black Knight Inc.,| v: ,54.71,},
{ s: ,BSM,| n: ,Black Stone Minerals L.P.,| v: ,17.78,},
{ s: ,BB,| n: ,BlackBerry Limited,| v: ,8.83,},
{ s: ,BGIO,| n: ,BlackRock 2022 Global Income Opportunity Trust,| v: ,9.25,},
{ s: ,BFZ,| n: ,BlackRock California Municipal Income Trust,| v: ,13.05,},
{ s: ,CII,| n: ,Blackrock Capital and Income Strategies Fund Inc,| v: ,15.93,},
{ s: ,BHK,| n: ,Blackrock Core Bond Trust,| v: ,13.42,},
{ s: ,HYT,| n: ,Blackrock Corporate High Yield Fund Inc.,| v: ,10.48,},
{ s: ,BTZ,| n: ,BlackRock Credit Allocation Income Trust,| v: ,12.7,},
{ s: ,DSU,| n: ,Blackrock Debt Strategies Fund Inc.,| v: ,10.74,},
{ s: ,BGR,| n: ,BlackRock Energy and Resources Trust,| v: ,11.82,},
{ s: ,BDJ,| n: ,Blackrock Enhanced Equity Dividend Trust,| v: ,8.7,},
{ s: ,EGF,| n: ,Blackrock Enhanced Government Fund Inc,| v: ,13.09,},
{ s: ,FRA,| n: ,Blackrock Floating Rate Income Strategies Fund Inc,| v: ,12.94,},
{ s: ,BFO,| n: ,Blackrock Florida Municipal 2020 Term Trust,| v: ,14.36,},
{ s: ,BGT,| n: ,Blackrock Global,| v: ,12.62,},
{ s: ,BOE,| n: ,Blackrock Global,| v: ,10.59,},
{ s: ,BME,| n: ,Blackrock Health Sciences Trust,| v: ,37.72,},
{ s: ,BAF,| n: ,BlackRock Income Investment Quality Trust,| v: ,14.3,},
{ s: ,BKT,| n: ,BlackRock Income Trust Inc. (The),| v: ,5.97,},
{ s: ,BGY,| n: ,BLACKROCK INTERNATIONAL LTD.,| v: ,5.54,},
{ s: ,BKN,| n: ,BlackRock Investment Quality Municipal Trust Inc. (The),| v: ,14.72,},
{ s: ,BTA,| n: ,BlackRock Long-Term Municipal Advantage Trust,| v: ,11.93,},
{ s: ,BZM,| n: ,BlackRock Maryland Municipal Bond Trust,| v: ,14.31,},
{ s: ,MHE,| n: ,BlackRock Massachusetts Tax-Exempt Trust,| v: ,12.58,},
{ s: ,BIT,| n: ,BlackRock Multi-Sector Income Trust,| v: ,16.89,},
{ s: ,MUI,| n: ,Blackrock Muni Intermediate Duration Fund Inc,| v: ,14.02,},
{ s: ,MNE,| n: ,Blackrock Muni New York Intermediate Duration Fund Inc,| v: ,14,},
{ s: ,MUA,| n: ,Blackrock MuniAssets Fund Inc.,| v: ,15.08,},
{ s: ,BKK,| n: ,Blackrock Municipal 2020 Term Trust,| v: ,15.06,},
{ s: ,BBK,| n: ,Blackrock Municipal Bond Trust,| v: ,14.47,},
{ s: ,BBF,| n: ,BlackRock Municipal Income Investment Trust,| v: ,13.89,},
{ s: ,BYM,| n: ,Blackrock Municipal Income Quality Trust,| v: ,13.47,},
{ s: ,BFK,| n: ,BlackRock Municipal Income Trust,| v: ,14.09,},
{ s: ,BLE,| n: ,BlackRock Municipal Income Trust II,| v: ,14.17,},
{ s: ,BTT,| n: ,BlackRock Municipal Target Term Trust Inc. (The),| v: ,22.63,},
{ s: ,MEN,| n: ,Blackrock MuniEnhanced Fund Inc.,| v: ,10.88,},
{ s: ,MUC,| n: ,Blackrock MuniHoldings California Quality Fund Inc.,| v: ,13.47,},
{ s: ,MUH,| n: ,Blackrock MuniHoldings Fund II Inc.,| v: ,15.06,},
{ s: ,MHD,| n: ,Blackrock MuniHoldings Fund Inc.,| v: ,16.19,},
{ s: ,MFL,| n: ,Blackrock MuniHoldings Investment Quality Fund,| v: ,12.99,},
{ s: ,MUJ,| n: ,Blackrock MuniHoldings New Jersey Insured Fund Inc.,| v: ,13.88,},
{ s: ,MHN,| n: ,Blackrock MuniHoldings New York Quality Fund Inc.,| v: ,13.14,},
{ s: ,MUE,| n: ,Blackrock MuniHoldings Quality Fund II Inc.,| v: ,12.25,},
{ s: ,MUS,| n: ,Blackrock MuniHoldings Quality Fund Inc.,| v: ,12.19,},
{ s: ,MVT,| n: ,Blackrock MuniVest Fund II Inc.,| v: ,14.41,},
{ s: ,MYC,| n: ,Blackrock MuniYield California Fund Inc.,| v: ,13.46,},
{ s: ,MCA,| n: ,Blackrock MuniYield California Insured Fund Inc.,| v: ,13.87,},
{ s: ,MYD,| n: ,Blackrock MuniYield Fund Inc.,| v: ,14.24,},
{ s: ,MYF,| n: ,Blackrock MuniYield Investment Fund,| v: ,14.51,},
{ s: ,MFT,| n: ,Blackrock MuniYield Investment QualityFund,| v: ,14.1,},
{ s: ,MIY,| n: ,Blackrock MuniYield Michigan Quality Fund Inc.,| v: ,13.66,},
{ s: ,MYJ,| n: ,Blackrock MuniYield New Jersey Fund Inc.,| v: ,14.7464,},
{ s: ,MYN,| n: ,Blackrock MuniYield New York Quality Fund Inc.,| v: ,12.61,},
{ s: ,MPA,| n: ,Blackrock MuniYield Pennsylvania Quality Fund,| v: ,13.93,},
{ s: ,MQT,| n: ,Blackrock MuniYield Quality Fund II Inc.,| v: ,12.38,},
{ s: ,MYI,| n: ,Blackrock MuniYield Quality Fund III Inc.,| v: ,13.09,},
{ s: ,MQY,| n: ,Blackrock MuniYield Quality Fund Inc.,| v: ,14.32,},
{ s: ,BNY,| n: ,BlackRock New York Investment Quality Municipal Trust Inc. (Th,| v: ,13.4,},
{ s: ,BQH,| n: ,Blackrock New York Municipal Bond Trust,| v: ,14.68,},
{ s: ,BSE,| n: ,Blackrock New York Municipal Income Quality Trust,| v: ,13.2,},
{ s: ,BFY,| n: ,BlackRock New York Municipal Income Trust II,| v: ,13.93,},
{ s: ,BCX,| n: ,BlackRock Resources,| v: ,7.84,},
{ s: ,BST,| n: ,BlackRock Science and Technology Trust,| v: ,33.11,},
{ s: ,BSD,| n: ,BlackRock Strategic Municipal Trust Inc. (The),| v: ,13.46,},
{ s: ,BUI,| n: ,BlackRock Utility Infrastructure & Power Opportun,| v: ,21.26,},
{ s: ,BHV,| n: ,BlackRock Virginia Municipal Bond Trust,| v: ,16.415,},
{ s: ,BLK,| n: ,BlackRock Inc.,| v: ,463,},
{ s: ,BGB,| n: ,Blackstone / GSO Strategic Credit Fund,| v: ,14.45,},
{ s: ,BGX,| n: ,Blackstone GSO Long Short Credit Income Fund,| v: ,15.44,},
{ s: ,BSL,| n: ,Blackstone GSO Senior Floating Rate Term Fund,| v: ,16.75,},
{ s: ,BE,| n: ,Bloom Energy Corporation,| v: ,13.37,},
{ s: ,APRN,| n: ,Blue Apron Holdings Inc.,| v: ,0.8219,},
{ s: ,BCRH,| n: ,Blue Capital Reinsurance Holdings Ltd.,| v: ,7.31,},
{ s: ,BXG,| n: ,Bluegreen Vacations Corporation,| v: ,15.15,},
{ s: ,BXC,| n: ,BlueLinx Holdings Inc.,| v: ,24.83,},
{ s: ,BA,| n: ,Boeing Company (The),| v: ,354.67,},
{ s: ,BCC,| n: ,Boise Cascade L.L.C.,| v: ,27.02,},
{ s: ,BCEI,| n: ,Bonanza Creek Energy Inc.,| v: ,24.28,},
{ s: ,BOOT,| n: ,Boot Barn Holdings Inc.,| v: ,29.34,},
{ s: ,BAH,| n: ,Booz Allen Hamilton Holding Corporation,| v: ,61.24,},
{ s: ,BWA,| n: ,BorgWarner Inc.,| v: ,38.48,},
{ s: ,SAM,| n: ,Boston Beer Company Inc. (The),| v: ,347.83,},
{ s: ,BXP,| n: ,Boston Properties Inc.,| v: ,132.21,},
{ s: ,BXP^B,| n: ,Boston Properties Inc.,| v: ,25.17,},
{ s: ,BSX,| n: ,Boston Scientific Corporation,| v: ,36.58,},
{ s: ,BOX,| n: ,Box Inc.,| v: ,20.24,},
{ s: ,BYD,| n: ,Boyd Gaming Corporation,| v: ,27.17,},
{ s: ,BPMP,| n: ,BP Midstream Partners LP,| v: ,14.33,},
{ s: ,BP,| n: ,BP p.l.c.,| v: ,41.5,},
{ s: ,BPT,| n: ,BP Prudhoe Bay Royalty Trust,| v: ,20.12,},
{ s: ,BRC,| n: ,Brady Corporation,| v: ,48.84,},
{ s: ,BHR,| n: ,Braemar Hotels & Resorts Inc.,| v: ,13.02,},
{ s: ,BHR^B,| n: ,Braemar Hotels & Resorts Inc.,| v: ,19.65,},
{ s: ,BHR^D,| n: ,Braemar Hotels & Resorts Inc.,| v: ,25.4501,},
{ s: ,BDN,| n: ,Brandywine Realty Trust,| v: ,15,},
{ s: ,BWG,| n: ,BrandywineGLOBAL Global Income Opportunities Fund ,| v: ,11.12,},
{ s: ,LND,| n: ,Brasilagro Cia Brasileira De Propriedades Agricolas,| v: ,3.9,},
{ s: ,BAK,| n: ,Braskem S.A.,| v: ,20.29,},
{ s: ,BRFS,| n: ,BRF S.A.,| v: ,7.58,},
{ s: ,BGG,| n: ,Briggs & Stratton Corporation,| v: ,11.57,},
{ s: ,MNRL,| n: ,Brigham Minerals Inc.,| v: ,19.45,},
{ s: ,BFAM,| n: ,Bright Horizons Family Solutions Inc.,| v: ,132.27,},
{ s: ,BEDU,| n: ,Bright Scholar Education Holdings Limited,| v: ,11.18,},
{ s: ,BSA,| n: ,BrightSphere Investment Group plc,| v: ,23.71,},
{ s: ,BSIG,| n: ,BrightSphere Investment Group plc,| v: ,13.6,},
{ s: ,BV,| n: ,BrightView Holdings Inc.,| v: ,16.54,},
{ s: ,EAT,| n: ,Brinker International Inc.,| v: ,42.64,},
{ s: ,BCO,| n: ,Brink&#39;s Company (The),| v: ,78.56,},
{ s: ,BMY,| n: ,Bristol-Myers Squibb Company,| v: ,47.01,},
{ s: ,BRS,| n: ,Bristow Group Inc,| v: ,0.2861,},
{ s: ,BTI,| n: ,British American Tobacco p.l.c.,| v: ,37.6,},
{ s: ,BRX,| n: ,Brixmor Property Group Inc.,| v: ,18.25,},
{ s: ,BR,| n: ,Broadridge Financial Solutions Inc.,| v: ,119.2,},
{ s: ,BKD,| n: ,Brookdale Senior Living Inc.,| v: ,7.08,},
{ s: ,BAM,| n: ,Brookfield Asset Management Inc,| v: ,47.85,},
{ s: ,BBU,| n: ,Brookfield Business Partners L.P.,| v: ,38.84,},
{ s: ,DTLA^,| n: ,Brookfield DTLA Inc.,| v: ,21.832,},
{ s: ,INF,| n: ,Brookfield Global Listed Infrastructure Income Fund,| v: ,12.28,},
{ s: ,BIP,| n: ,Brookfield Infrastructure Partners LP,| v: ,41.45,},
{ s: ,RA,| n: ,Brookfield Real Assets Income Fund Inc.,| v: ,21.98,},
{ s: ,BEP,| n: ,Brookfield Renewable Partners L.P.,| v: ,31.47,},
{ s: ,BRO,| n: ,Brown & Brown Inc.,| v: ,32.19,},
{ s: ,BF.A,| n: ,Brown Forman Corporation,| v: ,n/a,},
{ s: ,BF.B,| n: ,Brown Forman Corporation,| v: ,n/a,},
{ s: ,BRT,| n: ,BRT Apartments Corp.,| v: ,14.22,},
{ s: ,BC,| n: ,Brunswick Corporation,| v: ,51.46,},
{ s: ,BC^A,| n: ,Brunswick Corporation,| v: ,25.9,},
{ s: ,BC^B,| n: ,Brunswick Corporation,| v: ,26.03,},
{ s: ,BC^C,| n: ,Brunswick Corporation,| v: ,25.68,},
{ s: ,BT,| n: ,BT Group plc,| v: ,13.87,},
{ s: ,BPL,| n: ,Buckeye Partners L.P.,| v: ,41.75,},
{ s: ,BKE,| n: ,Buckle Inc. (The),| v: ,18.71,},
{ s: ,BVN,| n: ,Buenaventura Mining Company Inc.,| v: ,15.04,},
{ s: ,BBW,| n: ,Build-A-Bear Workshop Inc.,| v: ,4.94,},
{ s: ,BG,| n: ,Bunge Limited,| v: ,53.76,},
{ s: ,BURL,| n: ,Burlington Stores Inc.,| v: ,165.47,},
{ s: ,BWXT,| n: ,BWX Technologies Inc.,| v: ,49.95,},
{ s: ,BY,| n: ,Byline Bancorp Inc.,| v: ,19.95,},
{ s: ,CJ,| n: ,C&J Energy Services Inc,| v: ,13.9,},
{ s: ,GYB,| n: ,CABCO Series 2004-101 Trust,| v: ,21.2,},
{ s: ,PFH,| n: ,CABCO Series 2004-101 Trust,| v: ,7.5477,},
{ s: ,CABO,| n: ,Cable One Inc.,| v: ,1090.44,},
{ s: ,CBT,| n: ,Cabot Corporation,| v: ,46.52,},
{ s: ,COG,| n: ,Cabot Oil & Gas Corporation,| v: ,25.96,},
{ s: ,CACI,| n: ,CACI International Inc.,| v: ,204.08,},
{ s: ,WHD,| n: ,Cactus Inc.,| v: ,36.35,},
{ s: ,CADE,| n: ,Cadence Bancorporation,| v: ,22.01,},
{ s: ,CAE,| n: ,CAE Inc,| v: ,23.35,},
{ s: ,CAI,| n: ,CAI International Inc.,| v: ,23.29,},
{ s: ,CAI^A,| n: ,CAI International Inc.,| v: ,25.2987,},
{ s: ,CAI^B,| n: ,CAI International Inc.,| v: ,25.3482,},
{ s: ,CAL,| n: ,Caleres Inc.,| v: ,25.51,},
{ s: ,CRC,| n: ,California Resources Corporation,| v: ,20.09,},
{ s: ,CWT,| n: ,California Water Service Group Holding,| v: ,49.99,},
{ s: ,CALX,| n: ,Calix Inc,| v: ,6.85,},
{ s: ,ELY,| n: ,Callaway Golf Company,| v: ,16,},
{ s: ,CPE,| n: ,Callon Petroleum Company,| v: ,7.98,},
{ s: ,CPE^A,| n: ,Callon Petroleum Company,| v: ,51.03,},
{ s: ,CBM,| n: ,Cambrex Corporation,| v: ,45.13,},
{ s: ,CPT,| n: ,Camden Property Trust,| v: ,100.98,},
{ s: ,CCJ,| n: ,Cameco Corporation,| v: ,10.34,},
{ s: ,CPB,| n: ,Campbell Soup Company,| v: ,38.74,},
{ s: ,CWH,| n: ,Camping World Holdings Inc.,| v: ,11.52,},
{ s: ,GOOS,| n: ,Canada Goose Holdings Inc.,| v: ,51.27,},
{ s: ,CM,| n: ,Canadian Imperial Bank of Commerce,| v: ,82.58,},
{ s: ,CNI,| n: ,Canadian National Railway Company,| v: ,92.41,},
{ s: ,CNQ,| n: ,Canadian Natural Resources Limited,| v: ,28.32,},
{ s: ,CP,| n: ,Canadian Pacific Railway Limited,| v: ,219.46,},
{ s: ,CANG,| n: ,Cango Inc.,| v: ,6.4,},
{ s: ,CNNE,| n: ,Cannae Holdings Inc.,| v: ,25.58,},
{ s: ,CTST,| n: ,CannTrust Holdings Inc.,| v: ,6,},
{ s: ,CAJ,| n: ,Canon Inc.,| v: ,27.71,},
{ s: ,CGC,| n: ,Canopy Growth Corporation,| v: ,47.48,},
{ s: ,CMD,| n: ,Cantel Medical Corp.,| v: ,69.61,},
{ s: ,COF,| n: ,Capital One Financial Corporation,| v: ,90.39,},
{ s: ,COF^C,| n: ,Capital One Financial Corporation,| v: ,25.639,},
{ s: ,COF^D,| n: ,Capital One Financial Corporation,| v: ,25.94,},
{ s: ,COF^F,| n: ,Capital One Financial Corporation,| v: ,26.295,},
{ s: ,COF^G,| n: ,Capital One Financial Corporation,| v: ,25.06,},
{ s: ,COF^H,| n: ,Capital One Financial Corporation,| v: ,26.33,},
{ s: ,COF^P,| n: ,Capital One Financial Corporation,| v: ,25.55,},
{ s: ,CSU,| n: ,Capital Senior Living Corporation,| v: ,4.04,},
{ s: ,BXMT,| n: ,Capital Trust Inc.,| v: ,35.78,},
{ s: ,CIC,| n: ,Capitol Investment Corp. IV,| v: ,10.26,},
{ s: ,CIC.U,| n: ,Capitol Investment Corp. IV,| v: ,n/a,},
{ s: ,CIC.WS,| n: ,Capitol Investment Corp. IV,| v: ,n/a,},
{ s: ,CPRI,| n: ,Capri Holdings Limited,| v: ,42.79,},
{ s: ,CMO,| n: ,Capstead Mortgage Corporation,| v: ,8.43,},
{ s: ,CMO^E,| n: ,Capstead Mortgage Corporation,| v: ,25.2522,},
{ s: ,CRR,| n: ,Carbo Ceramics Inc.,| v: ,2.38,},
{ s: ,CAH,| n: ,Cardinal Health Inc.,| v: ,48.85,},
{ s: ,CRCM,| n: ,Care.com Inc.,| v: ,14.67,},
{ s: ,CSL,| n: ,Carlisle Companies Incorporated,| v: ,136.35,},
{ s: ,KMX,| n: ,CarMax Inc,| v: ,79.07,},
{ s: ,CCL,| n: ,Carnival Corporation,| v: ,54.34,},
{ s: ,CUK,| n: ,Carnival Corporation,| v: ,53.23,},
{ s: ,CRS,| n: ,Carpenter Technology Corporation,| v: ,49.56,},
{ s: ,CSV,| n: ,Carriage Services Inc.,| v: ,19.43,},
{ s: ,CARS,| n: ,Cars.com Inc.,| v: ,22.08,},
{ s: ,CRI,| n: ,Carter&#39;s Inc.,| v: ,99.8,},
{ s: ,CVNA,| n: ,Carvana Co.,| v: ,66.76,},
{ s: ,CSLT,| n: ,Castlight Health inc.,| v: ,3.74,},
{ s: ,CTLT,| n: ,Catalent Inc.,| v: ,44.77,},
{ s: ,CTT      ,| n: ,CatchMark Timber Trust Inc.,| v: ,10.19,},
{ s: ,CAT,| n: ,Caterpillar Inc.,| v: ,131.34,},
{ s: ,CATO,| n: ,Cato Corporation (The),| v: ,14.38,},
{ s: ,CBZ,| n: ,CBIZ Inc.,| v: ,19.8,},
{ s: ,CBL,| n: ,CBL & Associates Properties Inc.,| v: ,1.31,},
{ s: ,CBL^D,| n: ,CBL & Associates Properties Inc.,| v: ,10.76,},
{ s: ,CBL^E,| n: ,CBL & Associates Properties Inc.,| v: ,10.05,},
{ s: ,CBO,| n: ,CBO (Listing Market - NYSE - Networks A/E),| v: ,5.5,},
{ s: ,IGR,| n: ,CBRE Clarion Global Real Estate Income Fund,| v: ,7.33,},
{ s: ,CBRE,| n: ,CBRE Group Inc.,| v: ,48.71,},
{ s: ,CBS,| n: ,CBS Corporation,| v: ,49.29,},
{ s: ,CBS.A,| n: ,CBS Corporation,| v: ,n/a,},
{ s: ,CBX,| n: ,CBX (Listing Market NYSE Networks AE,| v: ,1.01,},
{ s: ,FUN,| n: ,Cedar Fair L.P.,| v: ,54.33,},
{ s: ,CDR,| n: ,Cedar Realty Trust Inc.,| v: ,3.12,},
{ s: ,CDR^B,| n: ,Cedar Realty Trust Inc.,| v: ,25.33,},
{ s: ,CDR^C,| n: ,Cedar Realty Trust Inc.,| v: ,23.1881,},
{ s: ,CE,| n: ,Celanese Corporation,| v: ,103.36,},
{ s: ,CLS,| n: ,Celestica Inc.,| v: ,7.3,},
{ s: ,CEL,| n: ,Cellcom Israel Ltd.,| v: ,4.32,},
{ s: ,CPAC,| n: ,Cementos Pacasmayo S.A.A.,| v: ,9.15,},
{ s: ,CX,| n: ,Cemex S.A.B. de C.V.,| v: ,4.52,},
{ s: ,CVE,| n: ,Cenovus Energy Inc,| v: ,9.05,},
{ s: ,CNC,| n: ,Centene Corporation,| v: ,55.05,},
{ s: ,CEN,| n: ,Center Coast Brookfield MLP & Energy Infrastructur,| v: ,8.31,},
{ s: ,CNP,| n: ,CenterPoint Energy Inc.,| v: ,29.66,},
{ s: ,CNP^B,| n: ,CenterPoint Energy Inc.,| v: ,51.95,},
{ s: ,EBR,| n: ,Centrais Electricas Brasileiras S.A.- Eletrobras,| v: ,8.08,},
{ s: ,EBR.B,| n: ,Centrais Electricas Brasileiras S.A.- Eletrobras,| v: ,n/a,},
{ s: ,CEPU,| n: ,Central Puerto S.A.,| v: ,8.84,},
{ s: ,CCS,| n: ,Century Communities Inc.,| v: ,27.45,},
{ s: ,CTL,| n: ,CenturyLink Inc.,| v: ,10.89,},
{ s: ,CDAY,| n: ,Ceridian HCM Holding Inc.,| v: ,50.36,},
{ s: ,CF,| n: ,CF Industries Holdings Inc.,| v: ,41.62,},
{ s: ,GIB,| n: ,CGI Inc.,| v: ,71.82,},
{ s: ,ECOM     ,| n: ,ChannelAdvisor Corporation,| v: ,9.63,},
{ s: ,CHAP,| n: ,Chaparral Energy Inc.,| v: ,5.62,},
{ s: ,CHRA,| n: ,Charah Solutions Inc.,| v: ,6.83,},
{ s: ,CRL,| n: ,Charles River Laboratories International Inc.,| v: ,136.54,},
{ s: ,CLDT,| n: ,Chatham Lodging Trust (REIT),| v: ,19.91,},
{ s: ,CMCM,| n: ,Cheetah Mobile Inc.,| v: ,5.81,},
{ s: ,CHGG,| n: ,Chegg Inc.,| v: ,36.7,},
{ s: ,CHE,| n: ,Chemed Corp.,| v: ,334.63,},
{ s: ,CC,| n: ,Chemours Company (The),| v: ,26.97,},
{ s: ,CHMI,| n: ,Cherry Hill Mortgage Investment Corporation,| v: ,17.38,},
{ s: ,CHMI^A,| n: ,Cherry Hill Mortgage Investment Corporation,| v: ,25.5324,},
{ s: ,CHMI^B,| n: ,Cherry Hill Mortgage Investment Corporation,| v: ,25.44,},
{ s: ,CHK,| n: ,Chesapeake Energy Corporation,| v: ,2.61,},
{ s: ,CHK^D,| n: ,Chesapeake Energy Corporation,| v: ,54.85,},
{ s: ,CHKR,| n: ,Chesapeake Granite Wash Trust,| v: ,1.37,},
{ s: ,CHSP,| n: ,Chesapeake Lodging Trust,| v: ,30.44,},
{ s: ,CPK,| n: ,Chesapeake Utilities Corporation,| v: ,93.97,},
{ s: ,CVX,| n: ,Chevron Corporation,| v: ,121.99,},
{ s: ,CHS,| n: ,Chico&#39;s FAS Inc.,| v: ,3.99,},
{ s: ,CIM,| n: ,Chimera Investment Corporation,| v: ,18.97,},
{ s: ,CIM^A,| n: ,Chimera Investment Corporation,| v: ,25.8,},
{ s: ,CIM^B,| n: ,Chimera Investment Corporation,| v: ,25.82,},
{ s: ,CIM^C,| n: ,Chimera Investment Corporation,| v: ,25.48,},
{ s: ,CIM^D,| n: ,Chimera Investment Corporation,| v: ,26.1,},
{ s: ,DL,| n: ,China Distance Education Holdings Limited,| v: ,6.15,},
{ s: ,CEA,| n: ,China Eastern Airlines Corporation Ltd.,| v: ,32.02,},
{ s: ,CHN,| n: ,China Fund Inc. (The),| v: ,19.98,},
{ s: ,CGA,| n: ,China Green Agriculture Inc.,| v: ,0.5145,},
{ s: ,LFC,| n: ,China Life Insurance Company Limited,| v: ,12.52,},
{ s: ,CHL,| n: ,China Mobile (Hong Kong) Ltd.,| v: ,46.59,},
{ s: ,BORN,| n: ,China New Borun Corporation,| v: ,0.8197,},
{ s: ,COE,| n: ,China Online Education Group,| v: ,6.03,},
{ s: ,SNP,| n: ,China Petroleum & Chemical Corporation,| v: ,72.9,},
{ s: ,XRF,| n: ,China Rapid Finance Limited,| v: ,0.7126,},
{ s: ,ZNH,| n: ,China Southern Airlines Company Limited,| v: ,37.66,},
{ s: ,CHA,| n: ,China Telecom Corp Ltd,| v: ,50.71,},
{ s: ,CHU,| n: ,China Unicom (Hong Kong) Ltd,| v: ,11.33,},
{ s: ,CYD,| n: ,China Yuchai International Limited,| v: ,15,},
{ s: ,CMG,| n: ,Chipotle Mexican Grill Inc.,| v: ,705.44,},
{ s: ,CHH,| n: ,Choice Hotels International Inc.,| v: ,83.29,},
{ s: ,CB,| n: ,Chubb Limited,| v: ,144.73,},
{ s: ,CHT,| n: ,Chunghwa Telecom Co. Ltd.,| v: ,35.51,},
{ s: ,CHD,| n: ,Church & Dwight Company Inc.,| v: ,73.51,},
{ s: ,CCC,| n: ,Churchill Capital Corp,| v: ,13.65,},
{ s: ,CCC.U,| n: ,Churchill Capital Corp,| v: ,n/a,},
{ s: ,CCC.WS,| n: ,Churchill Capital Corp,| v: ,n/a,},
{ s: ,CIEN,| n: ,Ciena Corporation,| v: ,35.07,},
{ s: ,CI,| n: ,Cigna Corporation,| v: ,158.44,},
{ s: ,XEC,| n: ,Cimarex Energy Co,| v: ,67.78,},
{ s: ,CBB,| n: ,Cincinnati Bell Inc,| v: ,7.61,},
{ s: ,CBB^B,| n: ,Cincinnati Bell Inc,| v: ,38.8895,},
{ s: ,CNK,| n: ,Cinemark Holdings Inc,| v: ,40.8,},
{ s: ,CINR,| n: ,Ciner Resources LP,| v: ,22.81,},
{ s: ,CIR,| n: ,CIRCOR International Inc.,| v: ,31.51,},
{ s: ,CISN,| n: ,Cision Ltd.,| v: ,11.55,},
{ s: ,CIT,| n: ,CIT Group Inc (DEL),| v: ,52.01,},
{ s: ,BLW,| n: ,Citigroup Inc.,| v: ,14.81,},
{ s: ,C,| n: ,Citigroup Inc.,| v: ,67.9,},
{ s: ,C^J,| n: ,Citigroup Inc.,| v: ,27.825,},
{ s: ,C^K,| n: ,Citigroup Inc.,| v: ,27.4,},
{ s: ,C^N,| n: ,Citigroup Inc.,| v: ,27.238,},
{ s: ,C^S,| n: ,Citigroup Inc.,| v: ,26.03,},
{ s: ,CFG,| n: ,Citizens Financial Group Inc.,| v: ,36.05,},
{ s: ,CFG^D,| n: ,Citizens Financial Group Inc.,| v: ,26.45,},
{ s: ,CIA,| n: ,Citizens Inc.,| v: ,6.76,},
{ s: ,CIO,| n: ,City Office REIT Inc.,| v: ,11.97,},
{ s: ,CIO^A,| n: ,City Office REIT Inc.,| v: ,24.78,},
{ s: ,CVEO,| n: ,Civeo Corporation,| v: ,1.83,},
{ s: ,CLH,| n: ,Clean Harbors Inc.,| v: ,69.92,},
{ s: ,CCO,| n: ,Clear Channel Outdoor Holdings Inc.,| v: ,5.04,},
{ s: ,EMO,| n: ,ClearBridge Energy Midstream Opportunity Fund Inc.,| v: ,9.49,},
{ s: ,CEM,| n: ,ClearBridge MLP and Midstream Fund Inc.,| v: ,12.45,},
